日経会社コード,企業名称,決算期,決算種別,連結基準,<貸借対照表（資産）>商品・製品(百万円),<貸借対照表（資産）>半製品・仕掛品(百万円),<貸借対照表（資産）>原材料・貯蔵品(百万円),<貸借対照表（資産）>販売用不動産(百万円)
0025449,ダイトロン,2020/12,10,1,3460,2921,275,
0025502,カチタス,2004/01,10,1,,6183,14,10543
0025502,カチタス,2005/01,10,1,,13884,7,19910
0025502,カチタス,2006/01,10,1,,14664,233,48192
0025502,カチタス,2007/01,10,1,,9430,255,44046
0025502,カチタス,2008/01,10,1,,,252,25856
0025502,カチタス,2009/01,10,1,,,249,22616
0025502,カチタス,2010/01,10,1,,,14,11878
0025502,カチタス,2011/01,10,1,,,4,14952
0025502,カチタス,2012/01,10,1,,,1,17003
0025502,カチタス,2016/03,10,1,,,,21461
0025502,カチタス,2017/03,10,1,,,,23948
0025502,カチタス,2018/03,10,1,,,,31054
0025502,カチタス,2019/03,10,1,,,,36816
0025502,カチタス,2020/03,10,1,,,,40510
0025567,大真空,1984/04,10,1,,,,
0025567,大真空,1985/04,10,1,,,,
0025567,大真空,1986/04,10,1,,,,
0025567,大真空,1987/04,10,1,,,,
0025567,大真空,1988/03,10,1,,,,
0025567,大真空,1989/03,10,1,,,,
0025567,大真空,1990/03,10,1,,,,
0025567,大真空,1991/03,10,1,,,,
0025567,大真空,1992/03,10,1,,,,
0025567,大真空,1993/03,10,1,,,,
0025567,大真空,1994/03,10,1,,,,
0025567,大真空,1995/03,10,1,,,,
0025567,大真空,1996/03,10,1,,,,
0025567,大真空,1997/03,10,1,,,,
0025567,大真空,1998/03,10,1,,,,
0025567,大真空,1999/03,10,1,,,,
0025567,大真空,2000/03,10,1,5228,5323,2016,
0025567,大真空,2001/03,10,1,6005,5580,2406,
0025567,大真空,2002/03,10,1,4794,5584,2010,
0025567,大真空,2003/03,10,1,2865,1984,1354,
0025567,大真空,2004/03,10,1,2794,2368,1492,
0025567,大真空,2005/03,10,1,2918,2490,1924,
0025567,大真空,2006/03,10,1,3566,2974,2106,
0025567,大真空,2007/03,10,1,3702,2840,2668,
0025567,大真空,2008/03,10,1,3786,2900,1978,
0025567,大真空,2009/03,10,1,3142,2331,1753,
0025567,大真空,2010/03,10,1,2461,2911,1991,
0025567,大真空,2011/03,10,1,2592,3206,2264,
0025567,大真空,2012/03,10,1,2919,3019,2073,
0025567,大真空,2013/03,10,1,2799,3141,2385,
0025567,大真空,2014/03,10,1,3057,3551,2510,
0025567,大真空,2015/03,10,1,3570,3674,2543,
0025567,大真空,2016/03,10,1,2716,3102,2627,
0025567,大真空,2017/03,10,1,3145,3074,3214,
0025567,大真空,2018/03,10,1,4332,2904,3438,
0025567,大真空,2019/03,10,1,5786,3115,3864,
0025567,大真空,2020/03,10,1,4531,3932,4617,
0025580,大和冷機工業,2002/12,10,1,2676,370,1226,
0025580,大和冷機工業,2003/12,10,1,3180,355,1010,
0025580,大和冷機工業,2004/12,10,1,3018,365,967,
0025580,大和冷機工業,2005/12,10,1,2312,337,946,
0025580,大和冷機工業,2006/12,10,1,,,,
0025580,大和冷機工業,2007/12,10,1,,,,
0025580,大和冷機工業,2008/12,10,1,1317,250,601,
0025580,大和冷機工業,2009/12,10,1,885,217,490,
0025580,大和冷機工業,2010/12,10,1,884,222,497,
0025580,大和冷機工業,2011/12,10,1,960,255,531,
0025580,大和冷機工業,2012/12,10,1,1118,238,544,
0025679,エンプラス,1984/12,10,1,,,,
0025679,エンプラス,1985/12,10,1,,,,
0025679,エンプラス,1986/12,10,1,,,,
0025679,エンプラス,1987/12,10,1,,,,
0025679,エンプラス,1988/12,10,1,,,,
0025679,エンプラス,1989/12,10,1,,,,
0025679,エンプラス,1990/03,10,1,,,,
0025679,エンプラス,1991/03,10,1,,,,
0025679,エンプラス,1992/03,10,1,,,,
0025679,エンプラス,1993/03,10,1,,,,
0025679,エンプラス,1994/03,10,1,,,,
0025679,エンプラス,1995/03,10,1,,,,
0025679,エンプラス,1996/03,10,1,,,,
0025679,エンプラス,1997/03,10,1,,,,
0025679,エンプラス,1998/03,10,1,,,,
0025679,エンプラス,1999/03,10,1,,,,
0025679,エンプラス,2000/03,10,1,954,466,775,
0025679,エンプラス,2001/03,10,1,786,735,984,
0025679,エンプラス,2002/03,10,1,752,574,731,
0025679,エンプラス,2003/03,10,1,841,648,621,
0025679,エンプラス,2004/03,10,1,1020,737,607,
0025679,エンプラス,2005/03,10,1,1173,561,510,
0025679,エンプラス,2006/03,10,1,,,,
0025679,エンプラス,2007/03,10,1,,,,
0025679,エンプラス,2008/03,10,1,659,500,525,
0025679,エンプラス,2009/03,10,1,603,196,399,
0025679,エンプラス,2010/03,10,1,582,246,382,
0025679,エンプラス,2011/03,10,1,660,314,417,
0025679,エンプラス,2012/03,10,1,600,384,473,
0025679,エンプラス,2013/03,10,1,609,619,583,
0025679,エンプラス,2014/03,10,1,669,579,584,
0025679,エンプラス,2015/03,10,1,826,584,795,
0025679,エンプラス,2016/03,10,1,717,611,1179,
0025679,エンプラス,2017/03,10,1,766,513,1115,
0025679,エンプラス,2018/03,10,1,915,548,1510,
0025679,エンプラス,2019/03,10,1,983,572,1425,
0025679,エンプラス,2020/03,10,1,933,723,1535,
0025720,タカキュー,1985/02,10,1,,,,
0025720,タカキュー,1986/02,10,1,,,,
0025720,タカキュー,1987/02,10,1,,,,
0025720,タカキュー,1988/02,10,1,,,,
0025720,タカキュー,1989/02,10,1,,,,
0025720,タカキュー,1990/02,10,1,,,,
0025720,タカキュー,1991/02,10,1,,,,
0025720,タカキュー,1992/02,10,1,,,,
0025720,タカキュー,1993/02,10,1,,,,
0025720,タカキュー,1994/02,10,1,,,,
0025720,タカキュー,1995/02,10,1,,,,
0025720,タカキュー,1996/02,10,1,,,,
0025720,タカキュー,1997/02,10,1,,,,
0025737,高千穂交易,1999/03,10,1,,,,
0025737,高千穂交易,2000/03,10,1,2263,,,
0025737,高千穂交易,2001/03,10,1,3002,,,
0025737,高千穂交易,2002/03,10,1,3053,,,
0025737,高千穂交易,2003/03,10,1,2877,,,
0025737,高千穂交易,2004/03,10,1,2955,,,
0025737,高千穂交易,2005/03,10,1,2787,,,
0025737,高千穂交易,2006/03,10,1,3296,,,
0025737,高千穂交易,2007/03,10,1,3908,,,
0025737,高千穂交易,2008/03,10,1,4399,,,
0025737,高千穂交易,2009/03,10,1,3792,,,
0025737,高千穂交易,2010/03,10,1,3012,,,
0025737,高千穂交易,2011/03,10,1,2094,,,
0025737,高千穂交易,2012/03,10,1,2026,,,
0025737,高千穂交易,2013/03,10,1,2013,,,
0025737,高千穂交易,2014/03,10,1,2372,,,
0025737,高千穂交易,2015/03,10,1,2202,,,
0025737,高千穂交易,2016/03,10,1,2218,,109,
0025737,高千穂交易,2017/03,10,1,2330,,80,
0025737,高千穂交易,2018/03,10,1,2416,,107,
0025737,高千穂交易,2019/03,10,1,2445,,130,
0025737,高千穂交易,2020/03,10,1,2597,,108,
0025790,リゾートトラスト,1997/03,10,1,,,,
0025790,リゾートトラスト,1998/03,10,1,,,,
0025790,リゾートトラスト,1999/03,10,1,,,,
0025790,リゾートトラスト,2000/03,10,1,,,,
0025790,リゾートトラスト,2001/03,10,1,144,6356,422,11343
0025790,リゾートトラスト,2002/03,10,1,293,9091,328,8601
0025790,リゾートトラスト,2003/03,10,1,325,17412,362,7983
0025790,リゾートトラスト,2004/03,10,1,418,20965,452,10035
0025790,リゾートトラスト,2005/03,10,1,331,24257,421,7429
0025790,リゾートトラスト,2006/03,10,1,365,35479,573,5819
0025790,リゾートトラスト,2007/03,10,1,467,37487,652,7441
0025790,リゾートトラスト,2008/03,10,1,662,,848,42438
0025790,リゾートトラスト,2009/03,10,1,365,,775,48301
0025790,リゾートトラスト,2010/03,10,1,346,,859,41866
0025790,リゾートトラスト,2011/03,10,1,352,,859,33557
0025790,リゾートトラスト,2012/03,10,1,400,,894,27806
0025790,リゾートトラスト,2013/03,10,1,470,,795,19863
0025790,リゾートトラスト,2014/03,10,1,610,,899,14830
0025790,リゾートトラスト,2015/03,10,1,728,,900,20507
0025790,リゾートトラスト,2016/03,10,1,785,,957,33516
0025790,リゾートトラスト,2017/03,10,1,915,,1317,42565
0025790,リゾートトラスト,2018/03,10,1,972,,1374,50892
0025790,リゾートトラスト,2019/03,10,1,1082,,1429,41894
0025790,リゾートトラスト,2020/03,10,1,1167,,1014,34434
0025835,タチエス,1989/03,10,1,,,,
