日経会社コード,企業名称,決算期,決算種別,連結基準,<貸借対照表（資産）>資産合計(百万円),<貸借対照表（資産）>固定資産／非流動資産(百万円),<貸借対照表（資産）>有形固定資産(百万円),<貸借対照表（資産）>償却対象有形固定資産(百万円),<貸借対照表（資産）>現金・預金／現金及び現金同等物(百万円),<貸借対照表（資産）>棚卸資産(百万円),<貸借対照表（資産）>その他棚卸資産(百万円)
0037201,Ｉ－ＰＥＸ,2015/12,10,1,59183,27019,25884,17344,12932,7131,
0037201,Ｉ－ＰＥＸ,2016/12,10,1,59175,28081,26710,18256,11111,8131,
0037201,Ｉ－ＰＥＸ,2017/12,10,1,64929,34823,32869,18987,8064,9380,
0037201,Ｉ－ＰＥＸ,2018/12,10,1,66820,37474,35081,18157,6895,9896,
0037201,Ｉ－ＰＥＸ,2019/12,10,1,80421,44391,41324,22035,12203,10024,
0037201,Ｉ－ＰＥＸ,2020/12,10,1,81908,45982,43341,28229,11737,9671,
0037815,東洋炭素,2004/05,10,1,30422,14531,12530,8227,3317,5373,
0037815,東洋炭素,2005/05,10,1,32467,15807,12811,8241,3187,5292,
0037815,東洋炭素,2006/05,10,1,45113,18669,15804,10013,11203,6061,
0037815,東洋炭素,2007/05,10,1,54831,21978,19633,13185,14775,6574,6574
0037815,東洋炭素,2008/05,10,1,57707,24724,21270,15414,13643,7225,
0037815,東洋炭素,2009/05,10,1,58821,25212,23208,15155,14035,9520,
0037815,東洋炭素,2010/05,10,1,61786,30785,28290,21455,7921,10910,
0037815,東洋炭素,2011/05,10,1,65191,28926,26162,20210,9283,12454,
0037815,東洋炭素,2012/05,10,1,71900,32341,29210,21307,9136,15688,
0037815,東洋炭素,2013/05,10,1,73508,35060,31406,24656,7209,18547,
0037815,東洋炭素,2013/12,10,1,74229,33226,29892,23236,8497,18481,
0037815,東洋炭素,2014/12,10,1,75831,31621,28850,22200,11665,18209,
0037815,東洋炭素,2015/12,10,1,72990,30180,27016,20070,11627,17008,
0037815,東洋炭素,2016/12,10,1,69797,28435,25421,18880,12242,16131,
0037815,東洋炭素,2017/12,10,1,74223,27523,24642,17369,15906,15470,
0037815,東洋炭素,2018/12,10,1,74951,26791,23502,16369,17885,14685,
0037815,東洋炭素,2019/12,10,1,76082,28138,24874,17049,18099,15416,
0037815,東洋炭素,2020/12,10,1,76075,31821,28448,19211,13632,15674,
0037892,カナモト,2000/10,10,1,103413,58020,53361,28841,16433,4518,3692
0037892,カナモト,2001/10,10,1,106639,60414,53971,29514,15997,4049,2932
0037892,カナモト,2002/10,10,1,99313,57239,50569,25860,15437,3276,2466
0037892,カナモト,2003/10,10,1,89010,52609,46555,21917,11928,2812,1958
0037892,カナモト,2004/10,10,1,89324,51541,44705,18591,11742,2609,
0037892,カナモト,2005/10,10,1,81978,51259,43539,17397,14112,2008,1469
0037892,カナモト,2006/10,10,1,86816,51083,43123,16971,18398,1754,1194
0037892,カナモト,2007/10,10,1,85156,51830,43498,17184,11914,1544,1011
0037892,カナモト,2008/10,10,1,91741,56184,49919,20161,14070,1831,875
0037892,カナモト,2009/10,10,1,96435,65071,58517,29068,12345,1833,1011
0037892,カナモト,2010/10,10,1,108509,70120,64341,34650,20486,1991,1187
0037892,カナモト,2011/10,10,1,115120,75144,69869,39960,20059,2409,1557
0037892,カナモト,2012/10,10,1,137343,89659,84155,54605,19387,3365,2578
0037892,カナモト,2013/10,10,1,169250,102282,95322,65524,32627,4819,3954
0037892,カナモト,2014/10,10,1,188491,114411,106341,74879,31650,7438,6566
0037892,カナモト,2015/10,10,1,202919,119724,111436,79080,35900,9197,8214
0037892,カナモト,2016/10,10,1,220836,134891,124776,89145,33209,11337,10265
0037892,カナモト,2017/10,10,1,227545,136772,124286,88661,35220,13091,12193
0037892,カナモト,2018/10,10,1,241374,144926,129508,92939,36793,16123,14652
0037892,カナモト,2019/10,10,1,268182,156789,141084,103872,43751,19417,17567
0037892,カナモト,2020/10,10,1,300362,179410,156164,118740,48563,22505,19918
0038082,Ｃｏｍｉｎｉｘ,2010/03,10,1,7510,1776,1430,410,730,2321,
0038082,Ｃｏｍｉｎｉｘ,2011/03,10,1,8541,1797,1435,415,525,2818,
0038082,Ｃｏｍｉｎｉｘ,2012/03,10,1,9135,1793,1410,390,743,3044,
0038082,Ｃｏｍｉｎｉｘ,2013/03,10,1,8620,1828,1406,392,765,2756,
0038082,Ｃｏｍｉｎｉｘ,2014/03,10,1,11254,2291,1460,433,1167,3484,
0038082,Ｃｏｍｉｎｉｘ,2015/03,10,1,12562,2312,1455,428,1346,3999,
0038082,Ｃｏｍｉｎｉｘ,2016/03,10,1,13081,2435,1473,425,1414,3902,
0038082,Ｃｏｍｉｎｉｘ,2017/03,10,1,13222,2327,1333,440,1720,3840,
0038082,Ｃｏｍｉｎｉｘ,2018/03,10,1,14167,2545,1325,433,1760,4199,
0038082,Ｃｏｍｉｎｉｘ,2019/03,10,1,14982,2650,1351,459,1857,4817,
0038082,Ｃｏｍｉｎｉｘ,2020/03,10,1,15489,3028,1441,481,2183,5065,
0038239,中広,2005/03,10,1,3374,1347,983,320,962,7,
0038239,中広,2014/03,10,1,2785,1270,1033,337,673,25,
0038239,中広,2015/03,10,1,2990,1265,1010,315,817,17,
0038239,中広,2016/03,10,1,3494,1364,1026,330,1002,20,
0038443,ＣＡＲＴＡ　ＨＯＬＤＩＮＧＳ,2012/09,10,1,5785,1015,152,152,3202,104,
0038443,ＣＡＲＴＡ　ＨＯＬＤＩＮＧＳ,2013/09,10,1,6445,1506,141,141,2843,401,
0038443,ＣＡＲＴＡ　ＨＯＬＤＩＮＧＳ,2014/09,10,1,10588,2233,194,194,5085,425,
0038443,ＣＡＲＴＡ　ＨＯＬＤＩＮＧＳ,2015/09,10,1,12670,4867,227,227,4214,505,
0038443,ＣＡＲＴＡ　ＨＯＬＤＩＮＧＳ,2016/09,10,1,12537,5176,191,191,3111,406,
0038443,ＣＡＲＴＡ　ＨＯＬＤＩＮＧＳ,2017/09,10,1,15775,6198,203,203,5445,245,
0038443,ＣＡＲＴＡ　ＨＯＬＤＩＮＧＳ,2018/09,10,1,16794,6256,192,116,5679,472,
0038443,ＣＡＲＴＡ　ＨＯＬＤＩＮＧＳ,2019/12,10,1,50621,14338,1691,1690,14546,436,
0038443,ＣＡＲＴＡ　ＨＯＬＤＩＮＧＳ,2020/12,10,1,49259,12255,1276,1274,15600,564,
0038618,西武ホールディングス,2007/03,10,1,1761969,1476177,1340899,537567,108603,56338,12432
0038618,西武ホールディングス,2008/03,10,1,1617204,1409779,1310603,522442,78561,41688,
0038618,西武ホールディングス,2009/03,10,1,1585915,1383626,1309653,517159,80018,24159,
0038618,西武ホールディングス,2010/03,10,1,1464625,1336265,1270775,488052,36373,21003,
0038618,西武ホールディングス,2011/03,10,1,1423691,1310631,1245627,459724,34760,21272,
0038618,西武ホールディングス,2012/03,10,1,1389083,1288529,1224515,448294,26010,19680,
0038618,西武ホールディングス,2013/03,10,1,1403025,1302796,1229261,453560,19508,19700,
0038618,西武ホールディングス,2014/03,10,1,1420449,1316937,1241435,456727,24390,16720,
0038618,西武ホールディングス,2015/03,10,1,1519911,1415293,1268350,464096,23586,16428,
0038618,西武ホールディングス,2016/03,10,1,1553092,1416278,1286249,465894,22417,16745,
0038618,西武ホールディングス,2017/03,10,1,1627868,1501166,1370288,592300,29071,18585,
0038618,西武ホールディングス,2018/03,10,1,1669223,1556808,1407466,618664,29943,18110,
0038618,西武ホールディングス,2019/03,10,1,1728929,1594417,1442314,653989,26549,23209,
0038618,西武ホールディングス,2020/03,10,1,1707784,1585816,1456485,663643,28340,15374,
0038648,アートネイチャー,2005/03,10,1,35439,24510,21227,5815,8566,1270,
0038648,アートネイチャー,2006/03,10,1,32790,20972,16976,4390,9347,1444,
0038648,アートネイチャー,2007/03,10,1,35206,21861,17087,4668,8806,1509,
0038648,アートネイチャー,2008/03,10,1,25154,9482,4706,3160,9016,920,
0038648,アートネイチャー,2009/03,10,1,25149,9602,4890,3379,10869,925,
0038648,アートネイチャー,2010/03,10,1,26125,9297,4703,3208,11555,1115,
0038648,アートネイチャー,2011/03,10,1,26324,10430,5998,3910,9569,1181,
0038648,アートネイチャー,2012/03,10,1,28482,10234,5828,3793,11273,1392,
0038648,アートネイチャー,2013/03,10,1,32544,10599,6024,3979,12866,2025,
0038648,アートネイチャー,2014/03,10,1,37754,11901,6835,4777,14690,2670,
0038648,アートネイチャー,2015/03,10,1,41147,15913,11125,6975,14288,3423,
0038648,アートネイチャー,2016/03,10,1,40734,16267,11202,7662,14050,3903,
0038648,アートネイチャー,2017/03,10,1,41729,18298,10342,6769,15482,3517,
0038648,アートネイチャー,2018/03,10,1,40888,17462,9167,5636,16530,3000,
0038648,アートネイチャー,2019/03,10,1,42971,17764,9282,5661,18275,2883,
0038648,アートネイチャー,2020/03,10,1,43163,18610,9099,5563,17096,3550,
0038689,ＫＬａｂ,2013/12,10,1,8697,1829,300,300,4517,,
0038689,ＫＬａｂ,2014/12,10,1,12731,2215,215,215,7249,,
0038689,ＫＬａｂ,2015/12,10,1,12633,4153,308,308,3634,,
0038689,ＫＬａｂ,2016/12,10,1,12133,4215,301,301,4660,,
0038689,ＫＬａｂ,2017/12,10,1,18609,6838,312,312,6694,,
0038689,ＫＬａｂ,2018/12,10,1,19245,9999,393,393,4749,,
0038689,ＫＬａｂ,2019/12,10,1,23669,9847,450,450,6779,,
0038689,ＫＬａｂ,2020/12,10,1,23491,9763,274,274,8115,,
0038784,神戸物産,2004/10,10,1,9112,1134,960,664,3770,1424,
0038784,神戸物産,2005/10,10,1,12703,1346,1182,823,4972,2535,
0038784,神戸物産,2006/10,10,1,23462,3101,2729,1043,12929,2942,
0038784,神戸物産,2007/10,10,1,24504,5947,5303,3177,11242,2947,
0038784,神戸物産,2008/10,10,1,26819,7343,5995,3944,9221,3472,
0038784,神戸物産,2009/10,10,1,31989,9657,7300,3986,11928,2862,
0038784,神戸物産,2010/10,10,1,41241,9324,7551,4159,21096,3258,
0038784,神戸物産,2011/10,10,1,48473,11861,10288,5988,24016,4551,
0038784,神戸物産,2012/10,10,1,66187,15935,14019,6967,36107,4807,
0038784,神戸物産,2013/10,10,1,90973,39190,30339,15889,32334,6507,
0038784,神戸物産,2014/10,10,1,108157,41882,33568,18886,45627,6468,
0038784,神戸物産,2015/10,10,1,134042,51731,41878,21392,59496,7103,
0038784,神戸物産,2016/10,10,1,133199,46595,37891,18616,64877,7201,
0038784,神戸物産,2017/10,10,1,144484,44141,34867,18658,76241,8376,
0038784,神戸物産,2018/10,10,1,144267,45668,37320,22430,74048,8045,
0038784,神戸物産,2019/10,10,1,150154,51289,41653,23492,71525,8208,
0038784,神戸物産,2020/10,10,1,148175,46019,41044,23002,69810,10585,
0038793,日本郵政,2014/03,10,1,292246440,,2665243,1191494,21994452,,
0038793,日本郵政,2015/03,10,1,295849794,,2790296,1215750,36406491,,
0038793,日本郵政,2016/03,10,1,291947080,,3168469,1512447,48258991,,
0038793,日本郵政,2017/03,10,1,293162545,,3206394,1515958,53313498,,
0038793,日本郵政,2018/03,10,1,290640154,,3154613,1527430,50782381,,
0038793,日本郵政,2019/03,10,1,286170709,,3155062,1502664,52244467,,
0038793,日本郵政,2020/03,10,1,286098449,,3186558,1551084,53680384,,
0038852,ＳＲＡホールディングス,2007/03,10,1,24622,4611,237,234,8306,846,
0038852,ＳＲＡホールディングス,2008/03,10,1,27967,4824,228,226,9351,1739,
0038852,ＳＲＡホールディングス,2009/03,10,1,26519,4920,202,201,10335,1129,
0038852,ＳＲＡホールディングス,2010/03,10,1,27204,7867,172,170,8957,1525,
0038852,ＳＲＡホールディングス,2011/03,10,1,26451,8192,211,209,7940,1340,
0038852,ＳＲＡホールディングス,2012/03,10,1,27478,8200,197,196,8697,1331,
0038852,ＳＲＡホールディングス,2013/03,10,1,28133,10660,184,184,7197,1253,
0038852,ＳＲＡホールディングス,2014/03,10,1,29527,7410,195,194,7689,1730,
0038852,ＳＲＡホールディングス,2015/03,10,1,31714,7588,175,175,8672,2461,
0038852,ＳＲＡホールディングス,2016/03,10,1,31823,9619,160,159,8813,2138,
0038852,ＳＲＡホールディングス,2017/03,10,1,34781,13235,194,193,6794,2048,
0038852,ＳＲＡホールディングス,2018/03,10,1,37756,15695,192,191,7629,2213,
0038852,ＳＲＡホールディングス,2019/03,10,1,36852,16263,247,246,5121,2060,
0038852,ＳＲＡホールディングス,2020/03,10,1,34934,12898,217,215,5489,2156,
0038860,ＳＧホールディングス,2016/03,10,1,583761,294579,214015,87663,88509,50149,
0038860,ＳＧホールディングス,2017/03,10,1,650843,380136,214294,86244,71007,38955,
0038860,ＳＧホールディングス,2018/03,10,1,710619,407869,231003,103499,108567,35393,
0038860,ＳＧホールディングス,2019/03,10,1,762807,464642,286139,111947,101705,27965,
0038860,ＳＧホールディングス,2020/03,10,1,772744,501870,321699,166465,68706,28822,
0038885,ワールド,2007/03,10,1,254313,148719,42372,27080,36190,26643,
0038885,ワールド,2008/03,10,1,240558,142292,40099,25286,26262,24103,
0038885,ワールド,2009/03,10,1,225263,142729,45018,28896,13436,24291,
0038885,ワールド,2010/03,10,1,210167,138346,48487,30206,10951,21279,
0038885,ワールド,2011/03,10,1,207622,128354,46846,28616,23738,25738,
0038885,ワールド,2012/03,10,1,210767,121363,44320,26076,22767,30329,
0038885,ワールド,2013/03,10,3,206647,123860,45881,28731,18161,30064,823
0038885,ワールド,2013/03,10,1,200178,114478,42964,24444,18026,29993,
0038885,ワールド,2014/03,10,3,200372,121686,44181,27227,16297,29197,728
0038885,ワールド,2014/03,10,1,190156,108456,42097,23908,16355,29234,
0038885,ワールド,2015/03,10,3,200092,122330,42735,27028,15938,31620,806
0038885,ワールド,2016/03,10,3,184864,105788,31100,20487,28169,22731,559
0038885,ワールド,2017/03,10,3,193770,123232,50986,23279,21148,22347,477
0038885,ワールド,2018/03,10,3,202938,129511,48631,24478,20972,22761,521
0038885,ワールド,2019/03,10,3,213546,142378,45626,21731,19591,22655,470
0038885,ワールド,2020/03,10,3,261996,196358,91518,66767,20242,25296,530
0039036,ケイアイスター不動産,2017/03,10,1,37084,3174,2595,1229,8841,24083,
0039036,ケイアイスター不動産,2018/03,10,1,60058,4149,2703,1249,8066,46407,
0039036,ケイアイスター不動産,2019/03,10,1,81416,7236,4234,1661,14020,57655,
0039036,ケイアイスター不動産,2020/03,10,1,89936,7192,4398,1804,14126,65667,
0040329,大塚ホールディングス,2009/03,10,1,1298789,676474,244326,169003,235839,104006,
0040329,大塚ホールディングス,2010/03,10,1,1458375,706797,260935,175017,300668,115419,
0040329,大塚ホールディングス,2011/03,10,1,1589717,668416,256832,175584,387520,114896,
0040329,大塚ホールディングス,2012/03,10,1,1666767,654404,255515,169198,411584,119365,
0040329,大塚ホールディングス,2013/03,10,1,1779207,698498,275967,172981,414380,132351,
0040329,大塚ホールディングス,2014/03,10,1,2028399,859498,315185,218311,455298,151862,
0040329,大塚ホールディングス,2014/12,10,1,2178184,932522,344784,244108,523135,153709,
0040329,大塚ホールディングス,2015/12,10,3,2575280,1434700,359561,255062,460619,135846,
0040329,大塚ホールディングス,2015/12,10,1,2528510,1351578,356422,253343,439377,144887,
0040329,大塚ホールディングス,2016/12,10,3,2478290,1364434,358762,257192,369875,133758,
0040329,大塚ホールディングス,2016/12,10,1,2414025,1264095,356843,,,,
0040329,大塚ホールディングス,2017/12,10,3,2480256,1469313,382462,267290,336613,144538,
0040329,大塚ホールディングス,2018/12,10,3,2477363,1544260,393572,285147,285022,157126,
0040329,大塚ホールディングス,2019/12,10,3,2581309,1592957,453380,345090,362207,159990,
0040329,大塚ホールディングス,2020/12,10,3,2627807,1624079,462131,358091,386727,173827,
0040396,ポーラ・オルビスホールディング,2008/12,10,1,180664,65594,48042,24448,42578,17284,
0040396,ポーラ・オルビスホールディング,2009/12,10,1,181909,65854,50892,27426,42132,16930,
0040396,ポーラ・オルビスホールディング,2010/12,10,1,187771,80541,51651,29050,34678,15341,
0040396,ポーラ・オルビスホールディング,2011/12,10,1,193027,81933,49420,28338,50679,15663,
0040396,ポーラ・オルビスホールディング,2012/12,10,1,209140,120296,55408,30631,22551,17277,
0040396,ポーラ・オルビスホールディング,2013/12,10,1,218005,115467,56989,31607,34492,18781,
0040396,ポーラ・オルビスホールディング,2014/12,10,1,224536,106636,53039,33575,39445,20059,
0040396,ポーラ・オルビスホールディング,2015/12,10,1,235734,115711,53367,33450,47451,19450,
0040396,ポーラ・オルビスホールディング,2016/12,10,1,228845,80510,43318,28273,76978,17570,
0040396,ポーラ・オルビスホールディング,2017/12,10,1,252567,90810,45329,30250,76962,19395,
0040396,ポーラ・オルビスホールディング,2018/12,10,1,244596,88580,45825,30769,77332,23965,
0040396,ポーラ・オルビスホールディング,2019/12,10,1,227256,84320,43987,29637,66548,19700,
0040396,ポーラ・オルビスホールディング,2020/12,10,1,203742,78384,41124,26847,59518,17155,
0040409,サントリー食品インターナショナ,2011/12,10,1,802876,590331,215052,173501,21474,44206,
0040409,サントリー食品インターナショナ,2012/12,10,1,844450,625455,235338,192265,26069,44754,
0040409,サントリー食品インターナショナ,2013/12,10,1,1256701,972249,312820,262481,45869,67654,
0040409,サントリー食品インターナショナ,2014/12,10,1,1389096,1001836,339100,272720,105520,74886,
0040409,サントリー食品インターナショナ,2015/12,10,1,1484434,1093533,347850,291125,97746,82589,
0040409,サントリー食品インターナショナ,2016/12,10,3,1421398,1062340,362342,240399,84096,73984,
0040409,サントリー食品インターナショナ,2016/12,10,1,1366000,991353,338775,281153,84127,74737,
0040409,サントリー食品インターナショナ,2017/12,10,3,1522029,1091115,354216,235215,113883,81015,
0040409,サントリー食品インターナショナ,2017/12,10,1,1415772,991010,,,,,
0040409,サントリー食品インターナショナ,2018/12,10,3,1539416,1096052,375382,240600,146535,85765,
0040409,サントリー食品インターナショナ,2019/12,10,3,1567299,1120984,413905,271943,143564,84915,
0040409,サントリー食品インターナショナ,2020/12,10,3,1574251,1107052,405484,266323,167480,79258,
0040455,アイネス,1985/03,10,1,7445,561,187,139,2993,439,
0040455,アイネス,1986/03,10,1,8624,2360,1793,128,1538,711,
0040455,アイネス,1987/03,10,1,21244,4471,3572,144,7459,520,
0040455,アイネス,1988/03,10,1,35758,7165,4166,1963,15541,811,
0040455,アイネス,1989/03,10,1,46568,13873,9035,1894,17975,700,
0040455,アイネス,1990/03,10,1,76731,19125,12074,2831,35551,1037,
0040455,アイネス,1991/03,10,1,83232,29097,18588,3587,29244,1241,
0040455,アイネス,1992/03,10,1,75939,32736,22715,12570,19614,1295,
0040455,アイネス,1993/03,10,1,71344,31987,22254,11694,20649,1393,
0040455,アイネス,1994/03,10,1,62026,30803,21673,11110,21411,959,
0040455,アイネス,1995/03,10,1,60021,29173,21336,10773,20082,1094,
0040455,アイネス,1996/03,10,1,64431,29112,21916,11351,23846,893,
0040455,アイネス,1997/03,10,1,68101,28700,21366,11198,24689,932,
0040455,アイネス,1998/03,10,1,68426,32574,21214,11046,19822,1198,
0040455,アイネス,1999/03,10,1,67764,35008,23772,12781,17764,1558,
0040455,アイネス,2000/03,10,1,73235,40523,25922,13172,16888,1139,1139
0040455,アイネス,2001/03,10,1,70863,38155,24874,12104,23715,816,816
0040455,アイネス,2002/03,10,1,70685,36746,24548,11778,23445,788,
